URL,name,draft_year,pick_number,playerid,Date of Birth,Height,Weight
https://www.eliteprospects.com/player/156966/nick-schmaltz,Nick Schmaltz,2014,20,156966,1996-02-23,183.0,181.0
https://www.eliteprospects.com/player/156923/robby-fabbri,Robby Fabbri,2014,21,156923,1996-01-22,180.0,185.0
https://www.eliteprospects.com/player/92226/kasperi-kapanen,Kasperi Kapanen,2014,22,92226,1996-07-23,185.0,194.0
https://www.eliteprospects.com/player/84020/conner-bleackley,Conner Bleackley,2014,23,84020,1996-02-07,183.0,192.0
https://www.eliteprospects.com/player/189369/jared-mccann,Jared McCann,2014,24,189369,1996-05-31,185.0,185.0
https://www.eliteprospects.com/player/130383/david-pastrnak,David Pastrnak,2014,25,130383,1996-05-25,182.0,194.0
https://www.eliteprospects.com/player/209468/nikita-scherbak,Nikita Scherbak,2014,26,209468,1995-12-30,188.0,192.0
https://www.eliteprospects.com/player/160550/nikolai-goldobin,Nikolai Goldobin,2014,27,160550,1995-10-07,183.0,192.0
https://www.eliteprospects.com/player/161290/josh-ho-sang,Josh Ho-Sang,2014,28,161290,1996-01-22,183.0,174.0
https://www.eliteprospects.com/player/86313/adrian-kempe,Adrian Kempe,2014,29,86313,1996-09-13,187.0,201.0
https://www.eliteprospects.com/player/84092/john-quenneville,John Quenneville,2014,30,84092,1996-04-16,186.0,194.0
https://www.eliteprospects.com/player/177647/brendan-lemieux,Brendan Lemieux,2014,31,177647,1996-03-15,185.0,214.0
https://www.eliteprospects.com/player/120626/jayce-hawryluk,Jayce Hawryluk,2014,32,120626,1996-01-01,180.0,196.0
https://www.eliteprospects.com/player/108659/ivan-barbashev,Ivan Barbashev,2014,33,108659,1995-12-14,184.0,198.0
https://www.eliteprospects.com/player/127501/dominik-masin,Dominik Masin,2014,35,127501,1996-02-01,188.0,198.0
https://www.eliteprospects.com/player/86321/marcus-pettersson,Marcus Pettersson,2014,38,86321,1996-05-08,194.0,176.0
https://www.eliteprospects.com/player/115148/andreas-englund,Andreas Englund,2014,40,115148,1996-01-21,191.0,201.0
https://www.eliteprospects.com/player/168704/josh-jacobs,Josh Jacobs,2014,41,168704,1996-02-15,188.0,220.0
https://www.eliteprospects.com/player/216659/vladislav-kamenev,Vladislav Kamenev,2014,42,216659,1996-08-12,189.0,185.0
https://www.eliteprospects.com/player/168707/ryan-macinnis,Ryan MacInnis,2014,43,168707,1996-02-14,193.0,201.0
https://www.eliteprospects.com/player/154475/eric-cornel,Eric Cornel,2014,44,154475,1996-04-11,188.0,198.0
https://www.eliteprospects.com/player/84111/brett-pollock,Brett Pollock,2014,45,84111,1996-03-17,191.0,198.0
https://www.eliteprospects.com/player/38929/julius-bergman,Julius Bergman,2014,46,38929,1995-11-02,186.0,205.0
https://www.eliteprospects.com/player/120935/ryan-collins,Ryan Collins,2014,47,120935,1996-05-06,196.0,212.0
https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,Nicolas Aube-Kubel,2014,48,151146,1996-05-10,180.0,187.0
https://www.eliteprospects.com/player/130789/vaclav-karabacek,Vaclav Karabacek,2014,49,130789,1996-05-02,183.0,198.0
https://www.eliteprospects.com/player/189364/roland-mckeown,Roland McKeown,2014,50,189364,1996-01-20,185.0,194.0
https://www.eliteprospects.com/player/204300/jack-dougherty,Jack Dougherty,2014,51,204300,1996-05-25,185.0,198.0
https://www.eliteprospects.com/player/233028/maxim-letunov,Maxim Letunov,2014,52,233028,1996-02-20,190.0,187.0
https://www.eliteprospects.com/player/97120/noah-rod,Noah Rod,2014,53,97120,1996-06-07,184.0,194.0
https://www.eliteprospects.com/player/117017/hunter-smith,Hunter Smith,2014,54,117017,1995-09-11,200.0,231.0
https://www.eliteprospects.com/player/97957/brandon-montour,Brandon Montour,2014,55,97957,1994-04-11,183.0,194.0
https://www.eliteprospects.com/player/195235/ryan-donato,Ryan Donato,2014,56,195235,1996-04-09,183.0,190.0
https://www.eliteprospects.com/player/177674/john-macleod,John MacLeod,2014,57,177674,1996-06-02,188.0,201.0
https://www.eliteprospects.com/player/194889/christian-dvorak,Christian Dvorak,2014,58,194889,1996-02-02,185.0,201.0
https://www.eliteprospects.com/player/50668/alex-lintuniemi,Alex Lintuniemi,2014,60,50668,1995-09-23,192.0,231.0
https://www.eliteprospects.com/player/63133/justin-kirkland,Justin Kirkland,2014,62,63133,1996-08-02,191.0,194.0
https://www.eliteprospects.com/player/120642/dominic-turgeon,Dominic Turgeon,2014,63,120642,1996-02-25,187.0,203.0
https://www.eliteprospects.com/player/64587/brandon-hickey,Brandon Hickey,2014,64,64587,1996-04-13,188.0,201.0
https://www.eliteprospects.com/player/151955/juho-lammikko,Juho Lammikko,2014,65,151955,1996-01-29,190.0,203.0
https://www.eliteprospects.com/player/123119/nikita-tryamkin,Nikita Tryamkin,2014,66,123119,1994-08-30,202.0,258.0
https://www.eliteprospects.com/player/210317/warren-foegele,Warren Foegele,2014,67,210317,1996-04-01,188.0,198.0
https://www.eliteprospects.com/player/159029/rinat-valiyev,Rinat Valiyev,2014,68,159029,1995-05-11,185.0,187.0
https://www.eliteprospects.com/player/168703/jack-glover,Jack Glover,2014,69,168703,1996-05-17,191.0,190.0
https://www.eliteprospects.com/player/248347/miles-gendron,Miles Gendron,2014,70,248347,1996-06-28,188.0,181.0
https://www.eliteprospects.com/player/114799/connor-chatham,Connor Chatham,2014,71,114799,1995-10-30,188.0,225.0
https://www.eliteprospects.com/player/118437/alex-schoenborn,Alex Schoenborn,2014,72,118437,1995-12-12,185.0,205.0
https://www.eliteprospects.com/player/104226/brett-lernout,Brett Lernout,2014,73,104226,1995-09-24,193.0,214.0
https://www.eliteprospects.com/player/62212/brycen-martin,Brycen Martin,2014,74,62212,1996-05-09,188.0,194.0
https://www.eliteprospects.com/player/196066/alex-peters,Alex Peters,2014,75,196066,1996-07-02,193.0,220.0
https://www.eliteprospects.com/player/192880/blake-siebenaler,Blake Siebenaler,2014,77,192880,1996-02-27,188.0,207.0
https://www.eliteprospects.com/player/62204/brayden-point,Brayden Point,2014,79,62204,1996-03-13,178.0,183.0
https://www.eliteprospects.com/player/177686/louie-belpedio,Louie Belpedio,2014,80,177686,1996-05-14,180.0,196.0
https://www.eliteprospects.com/player/194119/dylan-sadowy,Dylan Sadowy,2014,81,194119,1996-04-02,185.0,205.0
https://www.eliteprospects.com/player/248066/jake-walman,Jake Walman,2014,82,248066,1996-02-20,188.0,216.0
https://www.eliteprospects.com/player/152075/matt-iacopelli,Matt Iacopelli,2014,83,152075,1994-05-15,191.0,207.0
https://www.eliteprospects.com/player/189639/kyle-wood,Kyle Wood,2014,84,189639,1996-05-04,200.0,223.0
https://www.eliteprospects.com/player/185603/keegan-iverson,Keegan Iverson,2014,85,185603,1996-04-05,188.0,214.0
https://www.eliteprospects.com/player/107113/mark-friedman,Mark Friedman,2014,86,107113,1995-12-25,180.0,185.0
https://www.eliteprospects.com/player/88845/anton-karlsson,Anton Karlsson,2014,87,88845,1996-08-03,186.0,187.0
https://www.eliteprospects.com/player/252369/beau-starrett,Beau Starrett,2014,88,252369,1995-11-01,196.0,212.0
https://www.eliteprospects.com/player/101430/nathan-walker,Nathan Walker,2014,89,101430,1994-02-07,173.0,185.0
https://www.eliteprospects.com/player/151385/michael-amadio,Michael Amadio,2014,90,151385,1996-05-13,185.0,205.0
https://www.eliteprospects.com/player/86158/william-lagesson,William Lagesson,2014,91,86158,1996-02-22,189.0,207.0
https://www.eliteprospects.com/player/130916/joe-wegwerth,Joe Wegwerth,2014,92,130916,1996-06-16,191.0,229.0
https://www.eliteprospects.com/player/135423/nick-magyar,Nick Magyar,2014,93,135423,1996-05-29,187.0,194.0
https://www.eliteprospects.com/player/189578/josh-wesley,Josh Wesley,2014,96,189578,1996-04-09,191.0,207.0
https://www.eliteprospects.com/player/39022/lucas-wallmark,Lucas Wallmark,2014,97,39022,1995-09-05,183.0,179.0
https://www.eliteprospects.com/player/195218/fredrik-olofsson,Fredrik Olofsson,2014,98,195218,1996-05-27,188.0,196.0
https://www.eliteprospects.com/player/116909/chase-de-leo,Chase De Leo,2014,99,116909,1995-10-25,175.0,185.0
https://www.eliteprospects.com/player/177720/shane-eiserman,Shane Eiserman,2014,100,177720,1995-10-10,188.0,201.0
https://www.eliteprospects.com/player/120646/nelson-nogier,Nelson Nogier,2014,101,120646,1996-05-27,191.0,207.0
https://www.eliteprospects.com/player/128447/alexis-vanier,Alexis Vanier,2014,102,128447,1995-12-21,196.0,216.0
https://www.eliteprospects.com/player/191113/j.j.-piccinich,J.J. Piccinich,2014,103,191113,1996-06-12,183.0,190.0
https://www.eliteprospects.com/player/203339/ryan-mantha,Ryan Mantha,2014,104,203339,1996-06-18,196.0,229.0
https://www.eliteprospects.com/player/195224/michael-prapavessis,Michael Prapavessis,2014,105,195224,1996-01-07,185.0,183.0
https://www.eliteprospects.com/player/115020/christoffer-ehn,Christoffer Ehn,2014,106,115020,1996-04-05,190.0,194.0
https://www.eliteprospects.com/player/149432/julien-pelletier,Julien Pelletier,2014,107,149432,1996-06-28,180.0,183.0
https://www.eliteprospects.com/player/59575/devon-toews,Devon Toews,2014,108,59575,1994-02-21,185.0,192.0
https://www.eliteprospects.com/player/231724/austin-poganski,Austin Poganski,2014,110,231724,1996-02-16,185.0,205.0
https://www.eliteprospects.com/player/27484/viktor-arvidsson,Viktor Arvidsson,2014,112,27484,1993-04-08,178.0,185.0
https://www.eliteprospects.com/player/259043/sam-lafferty,Sam Lafferty,2014,113,259043,1995-03-06,188.0,205.0
https://www.eliteprospects.com/player/128459/alexis-pepin,Alexis Pepin,2014,114,128459,1996-04-24,191.0,245.0
https://www.eliteprospects.com/player/105821/danton-heinen,Danton Heinen,2014,116,105821,1995-07-05,185.0,187.0
https://www.eliteprospects.com/player/245191/michael-bunting,Michael Bunting,2014,117,245191,1995-09-17,183.0,185.0
https://www.eliteprospects.com/player/62287/ben-thomas,Ben Thomas,2014,119,62287,1996-05-28,185.0,187.0
https://www.eliteprospects.com/player/218982/steven-johnson,Steven Johnson,2014,120,218982,1994-06-27,185.0,185.0
https://www.eliteprospects.com/player/300657/max-willman,Max Willman,2014,121,300657,1995-02-13,183.0,183.0
https://www.eliteprospects.com/player/100577/richard-nejezchleb,Richard Nejezchleb,2014,122,100577,1994-05-02,188.0,205.0
https://www.eliteprospects.com/player/220352/matthew-berkovitz,Matthew Berkovitz,2014,123,220352,1996-02-16,185.0,190.0
https://www.eliteprospects.com/player/64576/jaedon-descheneau,Jaedon Descheneau,2014,124,64576,1995-02-22,175.0,187.0
https://www.eliteprospects.com/player/84120/nikolas-koberstein,Nikolas Koberstein,2014,125,84120,1996-01-19,188.0,185.0
https://www.eliteprospects.com/player/86366/gustav-forsling,Gustav Forsling,2014,126,86366,1996-06-12,182.0,198.0
https://www.eliteprospects.com/player/191376/clark-bishop,Clark Bishop,2014,127,191376,1996-03-29,185.0,198.0
https://www.eliteprospects.com/player/194948/dakota-joshua,Dakota Joshua,2014,128,194948,1996-05-15,191.0,205.0
https://www.eliteprospects.com/player/195507/c.j.-suess,C.J. Suess,2014,129,195507,1994-03-17,180.0,190.0
https://www.eliteprospects.com/player/248303/liam-coughlin,Liam Coughlin,2014,130,248303,1994-09-19,188.0,201.0
https://www.eliteprospects.com/player/83900/ryan-rehill,Ryan Rehill,2014,131,83900,1995-11-07,191.0,216.0
https://www.eliteprospects.com/player/66296/joonas-lyytinen,Joonas Lyytinen,2014,132,66296,1995-04-04,183.0,174.0
https://www.eliteprospects.com/player/120638/dysin-mayo,Dysin Mayo,2014,133,120638,1996-08-17,188.0,194.0
https://www.eliteprospects.com/player/168706/shane-gersich,Shane Gersich,2014,134,168706,1996-07-10,182.0,185.0
https://www.eliteprospects.com/player/151918/miro-karjalainen,Miro Karjalainen,2014,135,151918,1996-05-23,200.0,234.0
https://www.eliteprospects.com/player/178706/tyler-bird,Tyler Bird,2014,137,178706,1996-08-14,185.0,192.0
https://www.eliteprospects.com/player/86181/oskar-lindblom,Oskar Lindblom,2014,138,86181,1996-08-15,187.0,192.0
https://www.eliteprospects.com/player/101642/tanner-faith,Tanner Faith,2014,139,101642,1995-10-05,193.0,218.0
https://www.eliteprospects.com/player/257725/daniel-walcott,Daniel Walcott,2014,140,257725,1994-02-19,185.0,174.0
https://www.eliteprospects.com/player/196703/luc-snuggerud,Luc Snuggerud,2014,141,196703,1995-09-18,183.0,190.0
https://www.eliteprospects.com/player/194952/tyler-nanne,Tyler Nanne,2014,142,194952,1996-03-17,178.0,192.0
https://www.eliteprospects.com/player/248353/miguel-fidler,Miguel Fidler,2014,143,248353,1996-03-17,185.0,201.0
https://www.eliteprospects.com/player/39019/anton-lindholm,Anton Lindholm,2014,144,39019,1994-11-29,181.0,198.0
https://www.eliteprospects.com/player/178527/anthony-angello,Anthony Angello,2014,145,178527,1996-03-06,195.0,209.0
https://www.eliteprospects.com/player/183809/anders-bjork,Anders Bjork,2014,146,183809,1996-08-05,183.0,196.0
https://www.eliteprospects.com/player/128505/daniel-audette,Daniel Audette,2014,147,128505,1996-05-06,175.0,165.0
https://www.eliteprospects.com/player/107557/andreas-soderberg,Andreas Soderberg,2014,148,107557,1996-06-16,194.0,209.0
https://www.eliteprospects.com/player/120201/rourke-chartier,Rourke Chartier,2014,149,120201,1996-04-03,180.0,190.0
https://www.eliteprospects.com/player/248309/christopher-brown,Christopher Brown,2014,151,248309,1996-02-22,183.0,179.0
https://www.eliteprospects.com/player/211276/j.d.-dudek,J.D. Dudek,2014,152,211276,1996-01-29,180.0,185.0
https://www.eliteprospects.com/player/121879/tyler-vesel,Tyler Vesel,2014,153,121879,1994-04-14,180.0,183.0
https://www.eliteprospects.com/player/189374/aaron-haydon,Aaron Haydon,2014,154,189374,1996-02-06,193.0,201.0
https://www.eliteprospects.com/player/121949/kyle-schempp,Kyle Schempp,2014,155,121949,1994-01-13,180.0,183.0
https://www.eliteprospects.com/player/204921/kyle-pettit,Kyle Pettit,2014,156,204921,1996-01-19,193.0,201.0
https://www.eliteprospects.com/player/95924/jake-marchment,Jake Marchment,2014,157,95924,1995-05-20,191.0,205.0
https://www.eliteprospects.com/player/248373/nolan-vesey,Nolan Vesey,2014,158,248373,1995-03-28,183.0,190.0
https://www.eliteprospects.com/player/196597/steven-spinner,Steven Spinner,2014,159,196597,1995-12-15,183.0,201.0
https://www.eliteprospects.com/player/86227/pontus-sjalin,Pontus Sjalin,2014,160,86227,1996-06-12,184.0,187.0
https://www.eliteprospects.com/player/83627/brandon-baddock,Brandon Baddock,2014,161,83627,1995-03-29,191.0,218.0
https://www.eliteprospects.com/player/84245/aaron-irving,Aaron Irving,2014,162,84245,1996-03-03,185.0,198.0
https://www.eliteprospects.com/player/67162/david-westlund,David Westlund,2014,163,67162,1995-02-05,191.0,207.0
https://www.eliteprospects.com/player/212441/pavel-kraskovsky,Pavel Kraskovsky,2014,164,212441,1996-09-11,194.0,209.0
https://www.eliteprospects.com/player/146820/john-nyberg,John Nyberg,2014,165,146820,1996-07-14,190.0,194.0
https://www.eliteprospects.com/player/73323/julius-vahatalo,Julius Vahatalo,2014,166,73323,1995-03-23,196.0,192.0
https://www.eliteprospects.com/player/120657/chase-lang,Chase Lang,2014,167,120657,1996-09-13,185.0,194.0
https://www.eliteprospects.com/player/231738/radel-fazleyev,Radel Fazleyev,2014,168,231738,1996-01-07,184.0,192.0
https://www.eliteprospects.com/player/62308/reid-duke,Reid Duke,2014,169,62308,1996-01-28,183.0,192.0
https://www.eliteprospects.com/player/204054/cristiano-digiacinto,Cristiano DiGiacinto,2014,170,204054,1996-01-10,183.0,194.0
https://www.eliteprospects.com/player/133841/kevin-labanc,Kevin Labanc,2014,171,133841,1995-12-12,180.0,185.0
https://www.eliteprospects.com/player/276562/c.j.-yakimowicz,C.J. Yakimowicz,2014,172,276562,1996-01-26,188.0,209.0
https://www.eliteprospects.com/player/189413/jaden-lindo,Jaden Lindo,2014,173,189413,1996-01-11,188.0,214.0
https://www.eliteprospects.com/player/114812/adam-ollas-mattsson,Adam Ollas Mattsson,2014,175,114812,1996-07-30,193.0,216.0
https://www.eliteprospects.com/player/213830/samuel-blais,Samuel Blais,2014,176,213830,1996-06-17,188.0,209.0
https://www.eliteprospects.com/player/146580/dylan-sikura,Dylan Sikura,2014,178,146580,1995-06-01,180.0,170.0
https://www.eliteprospects.com/player/117000/matt-mistele,Matt Mistele,2014,180,117000,1995-10-17,188.0,190.0
https://www.eliteprospects.com/player/86308/victor-olofsson,Victor Olofsson,2014,181,86308,1995-07-18,180.0,183.0
https://www.eliteprospects.com/player/93438/austin-carroll,Austin Carroll,2014,184,93438,1994-03-26,191.0,212.0
https://www.eliteprospects.com/player/90353/cam-darcy,Cam Darcy,2014,185,90353,1994-03-02,183.0,185.0
https://www.eliteprospects.com/player/62280/mackenze-stewart,Mackenze Stewart,2014,186,62280,1995-08-10,191.0,240.0
https://www.eliteprospects.com/player/205495/kyle-jenkins,Kyle Jenkins,2014,187,205495,1996-04-22,185.0,185.0
https://www.eliteprospects.com/player/147720/pierre-engvall,Pierre Engvall,2014,188,147720,1996-05-31,196.0,216.0
https://www.eliteprospects.com/player/152175/kelly-summers,Kelly Summers,2014,189,152175,1996-04-29,185.0,196.0
https://www.eliteprospects.com/player/151539/francis-perron,Francis Perron,2014,190,151539,1996-04-18,183.0,165.0
https://www.eliteprospects.com/player/122120/jared-fiegl,Jared Fiegl,2014,191,122120,1996-01-23,185.0,205.0
https://www.eliteprospects.com/player/146215/matt-ustaski,Matt Ustaski,2014,192,146215,1994-05-27,197.0,220.0
https://www.eliteprospects.com/player/52421/edgars-kulda,Edgars Kulda,2014,193,52421,1994-11-13,183.0,192.0
https://www.eliteprospects.com/player/146825/kevin-elgestal,Kevin Elgestal,2014,194,146825,1996-05-29,185.0,198.0
https://www.eliteprospects.com/player/189460/patrick-sanvido,Patrick Sanvido,2014,195,189460,1996-06-28,197.0,231.0
https://www.eliteprospects.com/player/86320/axel-holmstrom,Axel Holmstrom,2014,196,86320,1996-06-29,186.0,212.0
https://www.eliteprospects.com/player/151757/olivier-leblanc,Olivier LeBlanc,2014,197,151757,1996-02-17,183.0,172.0
https://www.eliteprospects.com/player/28988/jesper-pettersson,Jesper Pettersson,2014,198,28988,1994-07-16,175.0,192.0
https://www.eliteprospects.com/player/112375/pavel-jenys,Pavel Jenys,2014,199,112375,1996-04-02,192.0,227.0
https://www.eliteprospects.com/player/48665/lukas-sutter,Lukas Sutter,2014,200,48665,1993-10-04,185.0,216.0
https://www.eliteprospects.com/player/94663/alexander-kadeykin,Alexander Kadeykin,2014,201,94663,1993-10-04,196.0,218.0
https://www.eliteprospects.com/player/191247/dwyer-tschantz,Dwyer Tschantz,2014,202,191247,1995-03-22,196.0,209.0
https://www.eliteprospects.com/player/122684/jeff-taylor,Jeff Taylor,2014,203,122684,1994-04-13,183.0,181.0
https://www.eliteprospects.com/player/151707/julien-nantel,Julien Nantel,2014,204,151707,1996-09-06,185.0,194.0
https://www.eliteprospects.com/player/165006/ondrej-kase,Ondrej Kase,2014,205,165006,1995-11-08,182.0,187.0
https://www.eliteprospects.com/player/79498/emil-johansson,Emil Johansson,2014,206,79498,1996-05-06,182.0,192.0
https://www.eliteprospects.com/player/152048/jake-evans,Jake Evans,2014,207,152048,1996-06-02,183.0,185.0
https://www.eliteprospects.com/player/195477/jack-ramsey,Jack Ramsey,2014,208,195477,1995-11-02,191.0,185.0
https://www.eliteprospects.com/player/189462/spencer-watson,Spencer Watson,2014,209,189462,1996-04-25,178.0,170.0
https://www.eliteprospects.com/player/150872/jacob-middleton,Jacob Middleton,2014,210,150872,1996-01-02,190.0,218.0
https://www.eliteprospects.com/player/183442/connor-mcdavid,Connor McDavid,2015,1,183442,1997-01-13,185.0,194.0
https://www.eliteprospects.com/player/191959/jack-eichel,Jack Eichel,2015,2,191959,1996-10-28,188.0,203.0
https://www.eliteprospects.com/player/228107/dylan-strome,Dylan Strome,2015,3,228107,1997-03-07,190.0,201.0
https://www.eliteprospects.com/player/223194/mitchell-marner,Mitchell Marner,2015,4,223194,1997-05-05,183.0,172.0
https://www.eliteprospects.com/player/177710/noah-hanifin,Noah Hanifin,2015,5,177710,1997-01-25,191.0,216.0
https://www.eliteprospects.com/player/130786/pavel-zacha,Pavel Zacha,2015,6,130786,1997-04-06,191.0,209.0
https://www.eliteprospects.com/player/242584/ivan-provorov,Ivan Provorov,2015,7,242584,1997-01-13,185.0,201.0
https://www.eliteprospects.com/player/186311/zach-werenski,Zach Werenski,2015,8,186311,1997-07-19,188.0,214.0
https://www.eliteprospects.com/player/95921/timo-meier,Timo Meier,2015,9,95921,1996-10-08,184.0,216.0
https://www.eliteprospects.com/player/91186/mikko-rantanen,Mikko Rantanen,2015,10,91186,1996-10-29,193.0,216.0
https://www.eliteprospects.com/player/205155/lawson-crouse,Lawson Crouse,2015,11,205155,1997-06-23,193.0,216.0
https://www.eliteprospects.com/player/263964/denis-guryanov,Denis Guryanov,2015,12,263964,1997-06-07,191.0,205.0
https://www.eliteprospects.com/player/112379/jakub-zboril,Jakub Zboril,2015,13,112379,1997-02-21,183.0,194.0
https://www.eliteprospects.com/player/84242/jake-debrusk,Jake DeBrusk,2015,14,84242,1996-10-17,183.0,196.0
https://www.eliteprospects.com/player/245108/zach-senyshyn,Zach Senyshyn,2015,15,245108,1997-03-30,185.0,205.0
https://www.eliteprospects.com/player/186310/mathew-barzal,Mathew Barzal,2015,16,186310,1997-05-26,185.0,187.0
https://www.eliteprospects.com/player/177671/kyle-connor,Kyle Connor,2015,17,177671,1996-12-09,188.0,179.0
https://www.eliteprospects.com/player/213607/thomas-chabot,Thomas Chabot,2015,18,213607,1997-01-30,188.0,196.0
https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,Yevgeni Svechnikov,2015,19,168679,1996-10-31,190.0,207.0
https://www.eliteprospects.com/player/139633/joel-eriksson-ek,Joel Eriksson Ek,2015,20,139633,1997-01-29,187.0,207.0
https://www.eliteprospects.com/player/183810/colin-white,Colin White,2015,21,183810,1997-01-30,185.0,194.0
https://www.eliteprospects.com/player/248381/brock-boeser,Brock Boeser,2015,23,248381,1997-02-25,185.0,207.0
https://www.eliteprospects.com/player/205148/travis-konecny,Travis Konecny,2015,24,205148,1997-03-11,178.0,174.0
https://www.eliteprospects.com/player/226309/jack-roslovic,Jack Roslovic,2015,25,226309,1997-01-29,185.0,194.0
https://www.eliteprospects.com/player/199905/noah-juulsen,Noah Juulsen,2015,26,199905,1997-04-02,188.0,201.0
https://www.eliteprospects.com/player/147719/jacob-larsson,Jacob Larsson,2015,27,147719,1997-04-29,189.0,190.0
https://www.eliteprospects.com/player/213435/anthony-beauvillier,Anthony Beauvillier,2015,28,213435,1997-06-08,180.0,181.0
https://www.eliteprospects.com/player/187919/gabriel-carlsson,Gabriel Carlsson,2015,29,187919,1997-01-02,195.0,203.0
https://www.eliteprospects.com/player/107894/nick-merkley,Nick Merkley,2015,30,107894,1997-05-23,178.0,194.0
https://www.eliteprospects.com/player/151150/jeremy-roy,Jeremy Roy,2015,31,151150,1997-05-14,182.0,194.0
https://www.eliteprospects.com/player/226901/christian-fischer,Christian Fischer,2015,32,226901,1997-04-15,188.0,214.0
https://www.eliteprospects.com/player/186392/mitchell-stephens,Mitchell Stephens,2015,33,186392,1997-02-05,180.0,190.0
https://www.eliteprospects.com/player/214673/travis-dermott,Travis Dermott,2015,34,214673,1996-12-22,182.0,203.0
https://www.eliteprospects.com/player/152111/sebastian-aho,Sebastian Aho,2015,35,152111,1997-07-26,183.0,176.0
https://www.eliteprospects.com/player/156103/gabriel-gagne,Gabriel Gagne,2015,36,156103,1996-11-11,196.0,185.0
https://www.eliteprospects.com/player/120965/brandon-carlo,Brandon Carlo,2015,37,120965,1996-11-26,196.0,216.0
https://www.eliteprospects.com/player/216874/paul-bittner,Paul Bittner,2015,38,216874,1996-11-04,193.0,207.0
https://www.eliteprospects.com/player/151125/a.j.-greer,A.J. Greer,2015,39,151125,1996-12-14,191.0,207.0
https://www.eliteprospects.com/player/213821/nicolas-meloche,Nicolas Meloche,2015,40,213821,1997-07-18,190.0,212.0
https://www.eliteprospects.com/player/120198/ryan-gropp,Ryan Gropp,2015,41,120198,1996-09-16,190.0,196.0
https://www.eliteprospects.com/player/166368/erik-cernak,Erik Cernak,2015,43,166368,1997-05-28,192.0,225.0
https://www.eliteprospects.com/player/225188/matt-spencer,Matt Spencer,2015,44,225188,1997-03-24,188.0,203.0
https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson,Jakob Forsbacka Karlsson,2015,45,115158,1996-10-31,185.0,185.0
https://www.eliteprospects.com/player/231299/daniel-sprong,Daniel Sprong,2015,46,231299,1997-03-17,183.0,194.0
https://www.eliteprospects.com/player/160158/jansen-harkins,Jansen Harkins,2015,47,160158,1997-05-23,188.0,187.0
https://www.eliteprospects.com/player/157524/filip-chlapik,Filip Chlapik,2015,48,157524,1997-06-03,187.0,212.0
https://www.eliteprospects.com/player/92117/roope-hintz,Roope Hintz,2015,49,92117,1996-11-17,191.0,216.0
https://www.eliteprospects.com/player/183455/jordan-greenway,Jordan Greenway,2015,50,183455,1997-02-16,197.0,231.0
https://www.eliteprospects.com/player/63250/brendan-guhle,Brendan Guhle,2015,51,63250,1997-07-29,188.0,196.0
https://www.eliteprospects.com/player/213715/jeremy-lauzon,Jeremy Lauzon,2015,52,213715,1997-04-28,191.0,225.0
https://www.eliteprospects.com/player/86137/rasmus-andersson,Rasmus Andersson,2015,53,86137,1996-10-27,182.0,214.0
https://www.eliteprospects.com/player/225057/graham-knott,Graham Knott,2015,54,225057,1997-01-13,191.0,192.0
https://www.eliteprospects.com/player/277485/yakov-trenin,Yakov Trenin,2015,55,277485,1997-01-13,188.0,201.0
https://www.eliteprospects.com/player/161816/vince-dunn,Vince Dunn,2015,56,161816,1996-10-29,183.0,203.0
https://www.eliteprospects.com/player/105407/jonas-siegenthaler,Jonas Siegenthaler,2015,57,105407,1997-05-06,189.0,218.0
https://www.eliteprospects.com/player/142262/kevin-stenlund,Kevin Stenlund,2015,58,142262,1996-09-20,193.0,216.0
https://www.eliteprospects.com/player/85961/julius-nattinen,Julius Nattinen,2015,59,85961,1997-01-14,188.0,205.0
https://www.eliteprospects.com/player/142238/oliver-kylington,Oliver Kylington,2015,60,142238,1997-05-19,183.0,183.0
https://www.eliteprospects.com/player/197800/jeremy-bracco,Jeremy Bracco,2015,61,197800,1997-03-17,180.0,196.0
https://www.eliteprospects.com/player/85693/robin-kovacs,Robin Kovacs,2015,62,85693,1996-11-16,182.0,185.0
https://www.eliteprospects.com/player/225186/kyle-capobianco,Kyle Capobianco,2015,63,225186,1997-08-13,185.0,196.0
https://www.eliteprospects.com/player/183259/denis-yan,Denis Yan,2015,64,183259,1997-04-14,187.0,194.0
https://www.eliteprospects.com/player/131262/andrew-nielsen,Andrew Nielsen,2015,65,131262,1996-11-13,193.0,225.0
https://www.eliteprospects.com/player/213397/guillaume-brisebois,Guillaume Brisebois,2015,66,213397,1997-07-21,188.0,174.0
https://www.eliteprospects.com/player/186413/blake-speers,Blake Speers,2015,67,186413,1997-01-02,180.0,185.0
https://www.eliteprospects.com/player/239362/martins-dzierkals,Martins Dzierkals,2015,68,239362,1997-04-04,183.0,185.0
https://www.eliteprospects.com/player/197560/keegan-kolesar,Keegan Kolesar,2015,69,197560,1997-04-08,188.0,214.0
https://www.eliteprospects.com/player/204169/jean-christophe-beaudin,Jean-Christophe Beaudin,2015,71,204169,1997-03-25,185.0,196.0
https://www.eliteprospects.com/player/274875/anthony-cirelli,Anthony Cirelli,2015,72,274875,1997-07-15,183.0,192.0
https://www.eliteprospects.com/player/122954/vili-saarijarvi,Vili Saarijarvi,2015,73,122954,1997-05-15,179.0,172.0
