Year,Overall,Player Link,URL,name,draft_year,pick_number,playerid,Date of Birth,Height,Weight,Team,CTRCT,Cap Hit,Image
2010,137,/players/r/rutkotr01.html,https://www.eliteprospects.com/player/32785/troy-rutkowski,Troy Rutkowski,2010.0,137.0,32785.0,1992-04-29,188.0,216.0,,,,
2010,138,/players/d/dominlo01.html,,,,,,,,,,,,
2010,139,/players/w/walkelu01.html,https://www.eliteprospects.com/player/33566/luke-walker,Luke Walker,2010.0,139.0,33566.0,1990-02-19,185.0,176.0,,,,
2010,140,/players/a/agostke01.html,https://www.eliteprospects.com/player/75015/kenny-agostino,Kenny Agostino,2010.0,140.0,75015.0,1992-04-30,183.0,198.0,,,,
2010,141,/players/m/mrazepe01.html,,,,,,,,,,,,
2010,142,/players/h/herbeca01.html,https://www.eliteprospects.com/player/40252/caleb-herbert,Caleb Herbert,2010.0,142.0,40252.0,1991-10-12,183.0,190.0,,,,
2010,143,/players/s/sutchgr01.html,https://www.eliteprospects.com/player/33658/gregg-sutch,Gregg Sutch,2010.0,143.0,33658.0,1992-02-09,188.0,201.0,,,,
2010,144,/players/c/carrisa01.html,https://www.eliteprospects.com/player/32716/sam-carrick,Sam Carrick,2010.0,144.0,32716.0,1992-02-04,183.0,201.0,New York Rangers,26/27,,new_york_rangers.png
2010,145,/players/p/polasad01.html,https://www.eliteprospects.com/player/34799/adam-polasek,Adam Polasek,2010.0,145.0,34799.0,1991-07-12,191.0,209.0,,,,
2010,146,/players/b/brodida01.html,https://www.eliteprospects.com/player/10051/daniel-brodin,Daniel Brodin,2010.0,146.0,10051.0,1990-02-09,186.0,187.0,,,,
2010,147,/players/g/gallabr01.html,https://www.eliteprospects.com/player/25705/brendan-gallagher,Brendan Gallagher,2010.0,147.0,25705.0,1992-05-06,174.0,183.0,Montréal Canadiens,26/27,"$6,500,000",montréal_canadiens.png
2010,148,/players/g/graveke01.html,https://www.eliteprospects.com/player/35674/kevin-gravel,Kevin Gravel,2010.0,148.0,35674.0,1992-03-06,193.0,205.0,Nashville Predators,25/26,"$775,000",nashville_predators.png
2010,149,/players/p/parksmi01.html,https://www.eliteprospects.com/player/40237/michael-parks,Michael Parks,2010.0,149.0,40237.0,1992-02-15,180.0,187.0,,,,
2010,150,/players/c/cisseya01.html,https://www.eliteprospects.com/player/31285/yasin-cisse,Yasin Cissé,2010.0,150.0,31285.0,1992-03-11,191.0,209.0,,,,
2010,151,/players/h/hoeffmi02.html,https://www.eliteprospects.com/player/34842/mirko-hofflin,Mirko Höfflin,2010.0,151.0,34842.0,1992-06-18,183.0,174.0,,,,
2010,152,/players/r/rogaljo01.html,https://www.eliteprospects.com/player/32748/joe-rogalski,Joe Rogalski,2010.0,152.0,32748.0,1991-11-29,189.0,181.0,,,,
2010,153,/players/d/durocco01.html,https://www.eliteprospects.com/player/39752/corey-durocher,Corey Durocher,2010.0,153.0,39752.0,1992-05-30,191.0,194.0,,,,
2010,154,/players/p/proutda01.html,https://www.eliteprospects.com/player/22629/dalton-prout,Dalton Prout,2010.0,154.0,22629.0,1990-03-13,191.0,229.0,,,,
2010,155,/players/m/mcfauke01.html,https://www.eliteprospects.com/player/45511/kendall-mcfaull,Kendall McFaull,2010.0,155.0,45511.0,1992-04-10,191.0,209.0,,,,
2010,156,/players/o/odonnbr01.html,https://www.eliteprospects.com/player/40229/brendan-o-donnell,Brendan O'Donnell,2010.0,156.0,40229.0,1992-06-25,187.0,192.0,,,,
2010,157,/players/f/fastje01.html,https://www.eliteprospects.com/player/10967/jesper-fast,Jesper Fast,2010.0,157.0,10967.0,1991-12-02,182.0,192.0,Carolina Hurricanes,24/25,"$2,400,000",carolina_hurricanes.png
2010,158,/players/k/kitsyma01.html,https://www.eliteprospects.com/player/19425/maxim-kitsyn,Maxim Kitsyn,2010.0,158.0,19425.0,1991-12-24,191.0,209.0,,,,
2010,159,/players/g/gustajo02.html,,,,,,,,,,,,
2010,160,/players/l/laneta01.html,https://www.eliteprospects.com/player/79185/tanner-lane,Tanner Lane,2010.0,160.0,79185.0,1992-08-13,188.0,181.0,,,,
2010,161,/players/d/dahlsan01.html,https://www.eliteprospects.com/player/13025/andreas-dahlstrom,Andreas Dahlström,2010.0,161.0,13025.0,1991-06-22,184.0,190.0,,,,
2010,162,/players/d/davidbr01.html,https://www.eliteprospects.com/player/45525/brandon-davidson,Brandon Davidson,2010.0,162.0,45525.0,1991-08-21,188.0,209.0,,,,
2010,163,/players/a/abeltko01.html,https://www.eliteprospects.com/player/34836/konrad-abeltshauser,Konrad Abeltshauser,2010.0,163.0,34836.0,1992-09-02,196.0,236.0,,,,
2010,164,/players/m/macaust01.html,https://www.eliteprospects.com/player/37425/stephen-macaulay,Stephen MacAulay,2010.0,164.0,37425.0,1992-04-20,188.0,183.0,,,,
2010,165,/players/m/mcintza01.html,,,,,,,,,,,,
2010,166,/players/c/czerwdr01.html,https://www.eliteprospects.com/player/33560/drew-czerwonka,Drew Czerwonka,2010.0,166.0,33560.0,1992-01-07,185.0,181.0,,,,
2010,167,/players/s/stahlty01.html,https://www.eliteprospects.com/player/45484/tyler-stahl,Tyler Stahl,2010.0,167.0,45484.0,1992-01-29,188.0,194.0,,,,
2010,168,/players/b/bitetan01.html,https://www.eliteprospects.com/player/37758/anthony-bitetto,Anthony Bitetto,2010.0,168.0,37758.0,1990-07-15,185.0,203.0,,,,
2010,169,/players/o/owuyase01.html,https://www.eliteprospects.com/player/10586/sebastian-owuya,Sebastian Owuya,2010.0,169.0,10586.0,1991-10-08,192.0,216.0,,,,
2010,170,/players/m/mcneire01.html,https://www.eliteprospects.com/player/45609/reid-mcneill,Reid McNeill,2010.0,170.0,45609.0,1992-04-29,193.0,216.0,,,,
2010,171,/players/m/macekbr01.html,https://www.eliteprospects.com/player/32758/brooks-macek,Brooks Macek,2010.0,171.0,32758.0,1992-05-15,180.0,201.0,,,,
2010,172,/players/f/friesal01.html,https://www.eliteprospects.com/player/31568/alex-friesen,Alex Friesen,2010.0,172.0,31568.0,1991-01-30,175.0,185.0,,,,
2010,173,/players/h/henlece01.html,https://www.eliteprospects.com/player/37403/cedrick-henley,Cédrick Henley,2010.0,173.0,37403.0,1992-01-10,193.0,183.0,,,,
2010,174,/players/c/clermma01.html,,,,,,,,,,,,
2010,175,/players/i/iilahjo01.html,,,,,,,,,,,,
2010,176,/players/c/carrisa02.html,https://www.eliteprospects.com/player/37472/samuel-carrier,Samuel Carrier,2010.0,176.0,37472.0,1992-04-28,186.0,185.0,,,,
2010,177,/players/l/lindke01.html,https://www.eliteprospects.com/player/37830/kevin-lind,Kevin Lind,2010.0,177.0,37830.0,1992-03-31,191.0,220.0,,,,
2010,178,/players/s/stonema01.html,https://www.eliteprospects.com/player/32806/mark-stone,Mark Stone,2010.0,178.0,32806.0,1992-05-13,193.0,212.0,Vegas Golden Knights,26/27,"$9,500,000",vegas_golden_knights.png
2010,179,/players/l/luukkni01.html,https://www.eliteprospects.com/player/75032/nick-luukko,Nick Luukko,2010.0,179.0,75032.0,1991-11-29,188.0,181.0,,,,
2010,180,/players/m/mattsni01.html,https://www.eliteprospects.com/player/31269/nick-mattson,Nick Mattson,2010.0,180.0,31269.0,1991-10-25,185.0,190.0,,,,
2010,181,/players/p/pelsskr01.html,https://www.eliteprospects.com/player/34663/kristians-pelss,Kristians Pelss,2010.0,181.0,34663.0,1992-09-09,180.0,192.0,,,,
2010,182,/players/n/nichojo01.html,https://www.eliteprospects.com/player/32770/josh-nicholls,Josh Nicholls,2010.0,182.0,32770.0,1992-04-27,188.0,187.0,,,,
2010,183,/players/b/boydr.01.html,https://www.eliteprospects.com/player/38034/ronald-boyd,Ronald Boyd,2010.0,183.0,38034.0,1991-02-07,188.0,174.0,,,,
2010,184,/players/o/ouellma02.html,,,,,,,,,,,,
2010,185,/players/r/rosenco01.html,,,,,,,,,,,,
2010,186,/players/z/zahnte01.html,https://www.eliteprospects.com/player/19183/teigan-zahn,Teigan Zahn,2010.0,186.0,19183.0,1990-01-04,185.0,216.0,,,,
2010,187,/players/a/anderfr01.html,,,,,,,,,,,,
2010,188,/players/m/moffile01.html,https://www.eliteprospects.com/player/18883/lee-moffie,Lee Moffie,2010.0,188.0,18883.0,1990-08-29,185.0,205.0,,,,
2010,189,/players/m/mckindy01.html,https://www.eliteprospects.com/player/32803/dylen-mckinlay,Dylen McKinlay,2010.0,189.0,32803.0,1992-04-20,181.0,170.0,,,,
2010,190,/players/m/mcnaura01.html,https://www.eliteprospects.com/player/37116/randy-mcnaught,Randy McNaught,2010.0,190.0,37116.0,1990-09-05,194.0,223.0,,,,
2010,191,/players/c/carruma01.html,,,,,,,,,,,,
2010,192,/players/p/perlibr02.html,https://www.eliteprospects.com/player/19180/brett-perlini,Brett Perlini,2010.0,192.0,19180.0,1990-06-14,188.0,201.0,,,,
2010,193,/players/h/hollapa01.html,https://www.eliteprospects.com/player/26390/patrick-holland,Patrick Holland,2010.0,193.0,26390.0,1992-01-07,184.0,185.0,,,,
2010,194,/players/e/elsneda01.html,https://www.eliteprospects.com/player/43428/david-elsner,David Elsner,2010.0,194.0,43428.0,1992-03-22,183.0,183.0,,,,
2010,195,/players/c/chudima01.html,https://www.eliteprospects.com/player/11858/maxim-chudinov,Maxim Chudinov,2010.0,195.0,11858.0,1990-03-25,180.0,209.0,,,,
2010,196,/players/a/anelobr01.html,https://www.eliteprospects.com/player/15516/bryce-aneloski,Bryce Aneloski,2010.0,196.0,15516.0,1990-04-27,188.0,198.0,,,,
2010,197,/players/m/moffalu01.html,https://www.eliteprospects.com/player/20722/luke-moffatt,Luke Moffatt,2010.0,197.0,20722.0,1992-06-11,184.0,198.0,,,,
2010,198,/players/r/raskjo01.html,https://www.eliteprospects.com/player/16049/joonas-rask,Joonas Rask,2010.0,198.0,16049.0,1990-03-24,179.0,192.0,,,,
2010,199,/players/s/stoykpe01.html,https://www.eliteprospects.com/player/40030/peter-stoykewych,Peter Stoykewych,2010.0,199.0,40030.0,1992-07-14,191.0,201.0,,,,
2010,200,/players/c/cranech01.html,https://www.eliteprospects.com/player/37775/christopher-crane,Christopher Crane,2010.0,200.0,37775.0,1991-12-02,185.0,190.0,,,,
2010,201,/players/m/marshbe02.html,https://www.eliteprospects.com/player/40255/ben-marshall,Ben Marshall,2010.0,201.0,40255.0,1992-08-30,175.0,161.0,,,,
2010,202,/players/j/joneske02.html,https://www.eliteprospects.com/player/38013/kellen-jones,Kellen Jones,2010.0,202.0,38013.0,1990-08-16,178.0,185.0,,,,
2010,203,/players/i/isackch01.html,https://www.eliteprospects.com/player/40253/christian-isackson,Christian Isackson,2010.0,203.0,40253.0,1992-01-20,184.0,190.0,,,,
2010,204,/players/j/jorgma01.html,https://www.eliteprospects.com/player/17695/mauro-jorg,Mauro Jörg,2010.0,204.0,17695.0,1990-04-29,183.0,203.0,,,,
2010,205,/players/h/hannasa01.html,https://www.eliteprospects.com/player/45145/sawyer-hannay,Sawyer Hannay,2010.0,205.0,45145.0,1992-09-06,193.0,190.0,,,,
2010,206,/players/b/blidsri01.html,https://www.eliteprospects.com/player/10384/ricard-blidstrand,Ricard Blidstrand,2010.0,206.0,10384.0,1992-04-20,189.0,212.0,,,,
2010,207,/players/w/westijo01.html,https://www.eliteprospects.com/player/13078/john-westin,John Westin,2010.0,207.0,13078.0,1992-05-19,181.0,196.0,,,,
2010,208,/players/b/boychri01.html,https://www.eliteprospects.com/player/32784/riley-boychuk,Riley Boychuk,2010.0,208.0,32784.0,1991-02-20,193.0,216.0,,,,
2010,209,/players/r/ranfobr01.html,https://www.eliteprospects.com/player/24082/brendan-ranford,Brendan Ranford,2010.0,209.0,24082.0,1992-05-03,177.0,194.0,,,,
2010,210,/players/t/trotmza01.html,https://www.eliteprospects.com/player/49303/zach-trotman,Zach Trotman,2010.0,210.0,49303.0,1990-08-26,191.0,216.0,,,,
2011,1,/players/n/nugenry01.html,https://www.eliteprospects.com/player/25636/ryan-nugent-hopkins,Ryan Nugent-Hopkins,2011.0,1.0,25636.0,1993-04-12,184.0,194.0,Edmonton Oilers,28/29,"$5,125,000",edmonton_oilers.png
2011,2,/players/l/landega01.html,https://www.eliteprospects.com/player/10393/gabriel-landeskog,Gabriel Landeskog,2011.0,2.0,10393.0,1992-11-23,184.0,216.0,Colorado Avalanche,28/29,"$7,000,000",colorado_avalanche.png
2011,3,/players/h/huberjo01.html,https://www.eliteprospects.com/player/45261/jonathan-huberdeau,Jonathan Huberdeau,2011.0,3.0,45261.0,1993-06-04,185.0,203.0,Calgary Flames,30/31,"$10,500,000",calgary_flames.png
2011,4,/players/l/larssad01.html,https://www.eliteprospects.com/player/10713/adam-larsson,Adam Larsson,2011.0,4.0,10713.0,1992-11-12,190.0,209.0,Seattle Kraken,24/25,"$4,000,000",seattle_kraken.png
2011,5,/players/s/stromry01.html,https://www.eliteprospects.com/player/44789/ryan-strome,Ryan Strome,2011.0,5.0,44789.0,1993-07-11,185.0,192.0,Anaheim Ducks,26/27,"$5,000,000",anaheim_ducks.png
2011,6,/players/z/zibanmi01.html,https://www.eliteprospects.com/player/23856/mika-zibanejad,Mika Zibanejad,2011.0,6.0,23856.0,1993-04-18,187.0,201.0,New York Rangers,29/30,"$8,500,000",new_york_rangers.png
2011,7,/players/s/scheima01.html,https://www.eliteprospects.com/player/75379/mark-scheifele,Mark Scheifele,2011.0,7.0,75379.0,1993-03-15,190.0,207.0,Winnipeg Jets,30/31,"$8,500,000",winnipeg_jets.png
2011,8,/players/c/coutuse01.html,https://www.eliteprospects.com/player/32885/sean-couturier,Sean Couturier,2011.0,8.0,32885.0,1992-12-07,192.0,212.0,Philadelphia Flyers,29/30,"$7,750,000",philadelphia_flyers.png
2011,9,/players/h/hamildo01.html,https://www.eliteprospects.com/player/45596/dougie-hamilton,Dougie Hamilton,2011.0,9.0,45596.0,1993-06-17,197.0,229.0,New Jersey Devils,27/28,"$9,000,000",new_jersey_devils.png
2011,10,/players/b/brodijo01.html,https://www.eliteprospects.com/player/19980/jonas-brodin,Jonas Brodin,2011.0,10.0,19980.0,1993-07-12,185.0,196.0,Minnesota Wild,27/28,"$6,000,000",minnesota_wild.png
2011,11,/players/s/siemedu01.html,https://www.eliteprospects.com/player/37238/duncan-siemens,Duncan Siemens,2011.0,11.0,37238.0,1993-09-07,191.0,209.0,,,,
2011,12,/players/m/murphry01.html,https://www.eliteprospects.com/player/44666/ryan-murphy,Ryan Murphy,2011.0,12.0,44666.0,1993-03-31,180.0,183.0,,,,
2011,13,/players/b/baertsv01.html,https://www.eliteprospects.com/player/33591/sven-bartschi,Sven Bärtschi,2011.0,13.0,33591.0,1992-10-05,180.0,190.0,,,,
2011,14,/players/o/oleksja01.html,https://www.eliteprospects.com/player/37832/jamie-oleksiak,Jamie Oleksiak,2011.0,14.0,37832.0,1992-12-21,201.0,256.0,Seattle Kraken,25/26,"$4,600,000",seattle_kraken.png
2011,15,/players/m/millejt01.html,https://www.eliteprospects.com/player/38624/j.t.-miller,J.T. Miller,2011.0,15.0,38624.0,1993-03-14,186.0,218.0,Vancouver Canucks,29/30,"$8,000,000",vancouver_canucks.png
2011,16,/players/a/armiajo01.html,https://www.eliteprospects.com/player/40624/joel-armia,Joel Armia,2011.0,16.0,40624.0,1993-05-31,192.0,218.0,Montréal Canadiens,24/25,"$3,400,000",montréal_canadiens.png
2011,17,/players/b/beaulna01.html,https://www.eliteprospects.com/player/37422/nathan-beaulieu,Nathan Beaulieu,2011.0,17.0,37422.0,1992-12-05,188.0,201.0,,,,
2011,18,/players/m/mcneima01.html,https://www.eliteprospects.com/player/26414/mark-mcneill,Mark McNeill,2011.0,18.0,26414.0,1993-02-22,188.0,214.0,,,,
2011,19,/players/k/klefbos01.html,https://www.eliteprospects.com/player/16804/oscar-klefbom,Oscar Klefbom,2011.0,19.0,16804.0,1993-07-20,192.0,216.0,,,,
2011,20,/players/m/murphco02.html,https://www.eliteprospects.com/player/45417/connor-murphy,Connor Murphy,2011.0,20.0,45417.0,1993-03-26,193.0,212.0,Chicago Blackhawks,25/26,"$4,400,000",chicago_blackhawks.png
2011,21,/players/n/noesest01.html,https://www.eliteprospects.com/player/45567/stefan-noesen,Stefan Noesen,2011.0,21.0,45567.0,1993-02-12,185.0,205.0,New Jersey Devils,24/25,"$2,000,000",new_jersey_devils.png
2011,22,/players/b/biggsty01.html,https://www.eliteprospects.com/player/38619/tyler-biggs,Tyler Biggs,2011.0,22.0,38619.0,1993-04-30,188.0,205.0,,,,
2011,23,/players/m/morrojo02.html,https://www.eliteprospects.com/player/37180/joe-morrow,Joe Morrow,2011.0,23.0,37180.0,1992-12-09,185.0,207.0,,,,
2011,24,/players/p/puempma01.html,https://www.eliteprospects.com/player/45571/matt-puempel,Matt Puempel,2011.0,24.0,45571.0,1993-01-24,185.0,201.0,,,,
2011,25,/players/p/percyst01.html,https://www.eliteprospects.com/player/45602/stuart-percy,Stuart Percy,2011.0,25.0,45602.0,1993-05-18,185.0,192.0,,,,
2011,26,/players/d/danauph01.html,https://www.eliteprospects.com/player/45282/phillip-danault,Phillip Danault,2011.0,26.0,45282.0,1993-02-24,185.0,201.0,Los Angeles Kings,26/27,"$5,500,000",los_angeles_kings.png
2011,27,/players/n/namesvl01.html,https://www.eliteprospects.com/player/39029/vladislav-namestnikov,Vladislav Namestnikov,2011.0,27.0,39029.0,1992-11-22,183.0,181.0,Winnipeg Jets,24/25,"$2,000,000",winnipeg_jets.png
2011,28,/players/p/phillza01.html,https://www.eliteprospects.com/player/44594/zack-phillips,Zack Phillips,2011.0,28.0,44594.0,1992-10-28,183.0,194.0,,,,
2011,29,/players/j/jenseni01.html,https://www.eliteprospects.com/player/32422/nicklas-jensen,Nicklas Jensen,2011.0,29.0,32422.0,1993-03-06,192.0,218.0,,,,
2011,30,/players/r/rakelri01.html,https://www.eliteprospects.com/player/17435/rickard-rakell,Rickard Rakell,2011.0,30.0,17435.0,1993-05-05,186.0,203.0,Pittsburgh Penguins,27/28,"$5,000,000",pittsburgh_penguins.png
2011,31,/players/m/musilda01.html,https://www.eliteprospects.com/player/23298/david-musil,David Musil,2011.0,31.0,23298.0,1993-04-09,193.0,212.0,,,,
2011,32,/players/r/rattity01.html,https://www.eliteprospects.com/player/26385/ty-rattie,Ty Rattie,2011.0,32.0,26385.0,1993-02-05,182.0,194.0,,,,
2011,33,/players/g/grimaro01.html,https://www.eliteprospects.com/player/38622/rocco-grimaldi,Rocco Grimaldi,2011.0,33.0,38622.0,1993-02-08,168.0,179.0,,,,
2011,34,/players/m/mayfisc01.html,https://www.eliteprospects.com/player/45906/scott-mayfield,Scott Mayfield,2011.0,34.0,45906.0,1992-10-14,195.0,220.0,New York Islanders,29/30,"$3,500,000",new_york_islanders.png
2011,35,/players/j/jurcoto01.html,https://www.eliteprospects.com/player/34751/tomas-jurco,Tomas Jurco,2011.0,35.0,34751.0,1992-12-28,188.0,194.0,,,,
2011,36,/players/c/clendad01.html,https://www.eliteprospects.com/player/20714/adam-clendening,Adam Clendening,2011.0,36.0,20714.0,1992-10-26,183.0,194.0,,,,
2011,37,/players/j/jennebo01.html,https://www.eliteprospects.com/player/45587/boone-jenner,Boone Jenner,2011.0,37.0,45587.0,1993-06-15,188.0,205.0,Columbus Blue Jackets,25/26,"$3,750,000",columbus_blue_jackets.png
2011,38,/players/h/hellbma01.html,,,,,,,,,,,,
2011,39,/players/g/gibsojo02.html,,,,,,,,,,,,
2011,40,/players/k/khokhal01.html,https://www.eliteprospects.com/player/41925/alexander-khokhlachyov,Alexander Khokhlachyov,2011.0,40.0,41925.0,1993-09-09,178.0,196.0,,,,
2011,41,/players/j/jaskidm01.html,https://www.eliteprospects.com/player/65564/dmitrij-ja%C5%A1kin,Dmitrij Jakin,2011.0,41.0,65564.0,1993-03-23,190.0,225.0,,,,
2011,42,/players/r/raskvi01.html,https://www.eliteprospects.com/player/15747/victor-rask,Victor Rask,2011.0,42.0,15747.0,1993-03-01,187.0,198.0,,,,
2011,43,/players/s/saadbr01.html,https://www.eliteprospects.com/player/31264/brandon-saad,Brandon Saad,2011.0,43.0,31264.0,1992-10-27,185.0,205.0,St. Louis Blues,25/26,"$4,500,000",st_louis_blues.png
2011,44,/players/r/ritchbr01.html,https://www.eliteprospects.com/player/45554/brett-ritchie,Brett Ritchie,2011.0,44.0,45554.0,1993-07-01,193.0,220.0,,,,
2011,45,/players/g/granlma01.html,https://www.eliteprospects.com/player/19426/markus-granlund,Markus Granlund,2011.0,45.0,19426.0,1993-04-16,180.0,187.0,,,,
2011,46,/players/e/edmunjo01.html,https://www.eliteprospects.com/player/59478/joel-edmundson,Joel Edmundson,2011.0,46.0,59478.0,1993-06-28,195.0,225.0,Los Angeles Kings,27/28,,los_angeles_kings.png
2011,47,/players/n/nietoma01.html,https://www.eliteprospects.com/player/20723/matt-nieto,Matt Nieto,2011.0,47.0,20723.0,1992-11-05,180.0,201.0,Pittsburgh Penguins,24/25,"$900,000",pittsburgh_penguins.png
2011,48,/players/o/ouellxa01.html,https://www.eliteprospects.com/player/45164/xavier-ouellet,Xavier Ouellet,2011.0,48.0,45164.0,1993-07-29,183.0,196.0,,,,
2011,49,/players/g/gibsoch01.html,,,,,,,,,,,,
2011,50,/players/s/sundsjo01.html,https://www.eliteprospects.com/player/16727/johan-sundstrom,Johan Sundström,2011.0,50.0,16727.0,1992-09-21,189.0,203.0,,,,
2011,51,/players/r/ruuttal01.html,https://www.eliteprospects.com/player/45423/alexander-ruuttu,Alexander Ruuttu,2011.0,51.0,45423.0,1992-12-09,187.0,196.0,,,,
2011,52,/players/s/salommi01.html,https://www.eliteprospects.com/player/43419/miikka-salomaki,Miikka Salomäki,2011.0,52.0,43419.0,1993-03-09,181.0,203.0,,,,
2011,53,/players/k/karlswi01.html,https://www.eliteprospects.com/player/19432/william-karlsson,William Karlsson,2011.0,53.0,19432.0,1993-01-08,183.0,194.0,Vegas Golden Knights,26/27,"$5,900,000",vegas_golden_knights.png
2011,54,/players/h/harrisc01.html,https://www.eliteprospects.com/player/39653/scott-harrington,Scott Harrington,2011.0,54.0,39653.0,1993-03-10,188.0,205.0,,,,
2011,55,/players/s/sproury01.html,https://www.eliteprospects.com/player/62407/ryan-sproul,Ryan Sproul,2011.0,55.0,62407.0,1993-01-13,193.0,205.0,,,,
2011,56,/players/l/lessilu01.html,https://www.eliteprospects.com/player/45173/lucas-lessio,Lucas Lessio,2011.0,56.0,45173.0,1993-01-23,185.0,203.0,,,,
2011,57,/players/w/wothety01.html,https://www.eliteprospects.com/player/37182/tyler-wotherspoon,Tyler Wotherspoon,2011.0,57.0,37182.0,1993-03-12,188.0,207.0,,,,
2011,58,/players/k/kucheni01.html,https://www.eliteprospects.com/player/77237/nikita-kucherov,Nikita Kucherov,2011.0,58.0,77237.0,1993-06-17,181.0,183.0,Tampa Bay Lightning,26/27,"$9,500,000",tampa_bay_lightning.png
2011,59,/players/b/bengtra01.html,https://www.eliteprospects.com/player/23185/rasmus-bengtsson,Rasmus Bengtsson,2011.0,59.0,23185.0,1993-05-14,189.0,196.0,,,,
2011,60,/players/l/luciama01.html,https://www.eliteprospects.com/player/75068/mario-lucia,Mario Lucia,2011.0,60.0,75068.0,1993-08-25,189.0,196.0,,,,
2011,61,/players/p/princsh01.html,https://www.eliteprospects.com/player/32724/shane-prince,Shane Prince,2011.0,61.0,32724.0,1992-11-16,180.0,194.0,,,,
2011,62,/players/p/perhosa01.html,,,,,,,,,,,,
2011,63,/players/p/pedanan01.html,https://www.eliteprospects.com/player/79402/andrei-pedan,Andrei Pedan,2011.0,63.0,79402.0,1993-07-03,195.0,238.0,,,,
2011,64,/players/t/trochvi01.html,https://www.eliteprospects.com/player/45560/vincent-trocheck,Vincent Trocheck,2011.0,64.0,45560.0,1993-07-11,180.0,183.0,New York Rangers,28/29,"$5,625,000",new_york_rangers.png
2011,65,/players/c/cramajo01.html,https://www.eliteprospects.com/player/45600/joseph-cramarossa,Joseph Cramarossa,2011.0,65.0,45600.0,1992-10-26,185.0,190.0,,,,
2011,66,/players/t/tynant.01.html,https://www.eliteprospects.com/player/45686/t.j.-tynan,T.J. Tynan,2011.0,66.0,45686.0,1992-02-25,173.0,161.0,Colorado Avalanche,24/25,,colorado_avalanche.png
2011,67,/players/l/lowryad01.html,https://www.eliteprospects.com/player/45633/adam-lowry,Adam Lowry,2011.0,67.0,45633.0,1993-03-29,195.0,209.0,Winnipeg Jets,25/26,"$3,250,000",winnipeg_jets.png
2011,68,/players/c/cousini01.html,https://www.eliteprospects.com/player/45550/nick-cousins,Nick Cousins,2011.0,68.0,45550.0,1993-07-20,180.0,192.0,,,,
2011,69,/players/f/forfe01.html,,,,,,,,,,,,
2011,70,/players/p/paliomi01.html,https://www.eliteprospects.com/player/38626/michael-paliotta,Michael Paliotta,2011.0,70.0,38626.0,1993-04-06,193.0,207.0,,,,
2011,71,/players/h/honzida01.html,,,,,,,,,,,,
2011,72,/players/f/fogarst01.html,https://www.eliteprospects.com/player/114771/steven-fogarty,Steven Fogarty,2011.0,72.0,114771.0,1993-04-19,191.0,205.0,,,,
2011,73,/players/l/loweke02.html,https://www.eliteprospects.com/player/45485/keegan-lowe,Keegan Lowe,2011.0,73.0,45485.0,1993-03-29,188.0,192.0,,,,
2011,74,/players/e/ewanytr01.html,https://www.eliteprospects.com/player/37130/travis-ewanyk,Travis Ewanyk,2011.0,74.0,37130.0,1993-03-29,186.0,198.0,,,,
2011,75,/players/c/colembl01.html,https://www.eliteprospects.com/player/46889/blake-coleman,Blake Coleman,2011.0,75.0,46889.0,1991-11-28,180.0,207.0,Calgary Flames,26/27,"$4,900,000",calgary_flames.png
2011,76,/players/s/shawlo01.html,https://www.eliteprospects.com/player/37280/logan-shaw,Logan Shaw,2011.0,76.0,37280.0,1992-10-05,192.0,207.0,,,,
2011,77,/players/c/catenda01.html,https://www.eliteprospects.com/player/41287/daniel-catenacci,Daniel Catenacci,2011.0,77.0,41287.0,1993-03-09,178.0,194.0,,,,
2011,78,/players/s/servibr01.html,https://www.eliteprospects.com/player/76695/brennan-serville,Brennan Serville,2011.0,78.0,76695.0,1993-06-02,191.0,183.0,,,,
2011,79,/players/d/dahlbkl01.html,https://www.eliteprospects.com/player/13266/klas-dahlbeck,Klas Dahlbeck,2011.0,79.0,13266.0,1991-07-06,191.0,205.0,,,,
2011,80,/players/a/andrean01.html,https://www.eliteprospects.com/player/32736/andy-andreoff,Andy Andreoff,2011.0,80.0,32736.0,1991-05-17,185.0,207.0,,,,
2011,81,/players/c/camaran01.html,https://www.eliteprospects.com/player/45561/anthony-camara,Anthony Camara,2011.0,81.0,45561.0,1993-09-04,184.0,196.0,,,,
2011,82,/players/s/shoreni01.html,https://www.eliteprospects.com/player/20724/nick-shore,Nick Shore,2011.0,82.0,20724.0,1992-09-26,185.0,198.0,,,,
2011,83,/players/w/welinan01.html,https://www.eliteprospects.com/player/75052/andy-welinski,Andy Welinski,2011.0,83.0,75052.0,1993-04-27,185.0,201.0,,,,
2011,84,/players/r/ruoppha01.html,https://www.eliteprospects.com/player/45515/harrison-ruopp,Harrison Ruopp,2011.0,84.0,45515.0,1993-03-17,191.0,192.0,,,,
2011,85,/players/q/quineal01.html,https://www.eliteprospects.com/player/45411/alan-quine,Alan Quine,2011.0,85.0,45411.0,1993-02-25,183.0,205.0,,,,
2011,86,/players/l/leivojo01.html,https://www.eliteprospects.com/player/88692/joshua-leivo,Joshua Leivo,2011.0,86.0,88692.0,1993-05-26,188.0,192.0,,,,
2011,87,/players/r/racinjo01.html,https://www.eliteprospects.com/player/45270/jonathan-racine,Jonathan Racine,2011.0,87.0,45270.0,1993-05-28,188.0,194.0,,,,
2011,88,/players/b/binnijo01.html,,,,,,,,,,,,
